statename,NAMEID,type,zri_up_st,quint
IL,inverness,village,-0.33743406987969,4
IL,islandlake,village,-0.25278357789289,4
IL,itasca,village,-0.486703740002427,2
IL,justice,village,-1.54084148020527,2
IL,lagrangepark,village,-0.481062325309796,1
IL,lakebluff,village,0.601049091835364,4
IL,lakeforest,city,1.29375170007347,2
IL,lakeinthehills,village,0.172254547786872,2
IL,lakemoor,village,-0.468434997472714,4
IL,lakezurich,village,-0.167155112923304,4
IL,lansing,city,-1.76396783068969,4
IL,lemont,village,0.474624305960277,2
IL,libertyville,village,0.643421146899786,1
IL,lincolnshire,village,-0.0631435169553599,4
IL,lindenhurst,village,-0.184736641227764,4
IL,lisle,village,-0.199668831507256,1
IL,lombard,village,-0.40651240302135,5
IL,lyons,village,-1.35635284659918,3
IL,machesneypark,village,1.81235297981875,5
IL,macomb,city,0.269380674511106,1
IL,marengo,city,0.557024924276077,2
IL,mascoutah,city,-0.202589958220582,2
IL,minooka,village,-1.03605904574342,2
IL,mokena,village,0.116595491137576,1
IL,moline,city,0.287805422787669,4
IL,monee,village,-0.686951115404503,3
IL,montgomery,village,-0.276896641018847,2
IL,morrison,city,-0.804777583956266,1
IL,mortongrove,village,-0.956422672909418,3
IL,mountcarmel,city,-1.62221038999389,4
IL,mountprospect,village,-0.788469287420238,3
IL,mountzion,village,-0.502305761399081,1
IL,newlenox,village,-0.0763429995486421,1
IL,niles,village,-0.465206186434221,1
IL,normal,town,0.337072000067247,2
IL,norridge,village,-1.15748249069521,1
IL,northfield,village,-0.37990249524844,4
IL,oakbrook,village,-1.52818004914402,2
IL,oakforest,city,-0.453987899330465,5
IL,ofallon,city,-0.0746058249579113,3
IL,orlandhills,village,-1.05982759460037,2
IL,orlandpark,village,0.00282659291660334,4
IL,palatine,village,-0.629523500133913,3
IL,palosheights,city,-1.74184159110769,4
IL,parkridge,city,-0.389192646394161,1
IL,pinckneyville,city,-1.12093701677956,1
IL,plainfield,village,0.259709809756136,1
IL,plano,city,-0.15231159007829,4
IL,prospectheights,city,0.111873036769919,4
IL,quincy,city,-0.328977130669517,2
IL,riverside,village,-0.268067075305942,2
IL,rochelle,city,0.67638502795142,2
IL,rockfalls,city,-1.16781086727969,4
IL,rockisland,city,-0.75077656393151,1
IL,rollingmeadows,city,-0.753221053485331,1
IL,romeoville,village,0.239792626756102,2
IL,roselle,village,0.00940910066953995,5
IL,roundlake,village,-1.46514644848933,3
IL,savoy,village,-0.2899051225092,2
IL,schaumburg,village,-0.0110998526069145,5
IL,skokie,village,-1.27218426552686,1
IL,southelgin,village,-0.466739079831345,5
IL,sparta,city,-0.953132933946338,3
IL,stcharles,city,-0.0253027283373079,4
IL,streamwood,village,-0.194465004927588,3
IL,sugargrove,village,-0.0751456941787951,1
IL,swansea,village,-0.570130856648315,5
IL,thornton,township,-1.01726129278001,1
IL,tinleypark,village,0.623290253534578,3
IL,villapark,village,-1.48674750270176,1
IL,westchicago,city,-0.0553071674387668,3
IL,westmont,village,-0.640821981135825,5
IL,westpeoria,city,-1.08301614037893,3
IL,westville,village,-1.49743996067501,1
IL,wheaton,city,-0.61437941853558,3
IL,wheeling,village,0.656706818773507,2
IL,willowbrook,village,0.257754920166696,1
IL,wilmette,village,0.434783559939207,2
IL,woodstock,city,1.68769777356249,4
IL,zion,city,-0.600753256654485,5
IN,anderson,city,-1.57879803822497,2
IN,angola,city,0.39472390737656,1
IN,attica,city,-1.58152593509958,3
IN,auburn,city,-0.429185307350212,2
IN,avon,town,-0.0559370742721443,3
IN,brazil,city,-1.92700198527485,5
IN,bremen,town,-1.21223683473249,4
IN,brownsburg,town,1.08780674614446,1
IN,chandler,town,-1.51682210627058,3
IN,chesterton,town,-1.20334429012838,3
IN,crawfordsville,city,-0.0680842513801993,3
IN,cumberland,town,0.230540665617549,4
IN,danville,town,0.412500110684018,3
IN,decatur,city,-0.682297870005565,5
IN,dyer,town,0.944381026164621,1
IN,evansville,city,-1.32819546440089,4
IN,fortwayne,city,0.331241455627454,4
IN,frankfort,city,-1.53010527658415,5
IN,franklin,city,-0.106963513802765,5
IN,greendale,city,-1.68312493197871,1
IN,greenfield,city,-1.36463519649674,4
IN,hobart,city,-0.886545281579889,4
IN,huntingburg,city,-1.72257534893115,5
IN,indianapolis,city,0.0864589611128947,2
IN,kokomo,city,-0.851285886431167,2
IN,martinsville,city,-1.6341417703719,4
IN,mishawaka,city,-1.83113433984753,3
IN,mountvernon,city,-0.627527043031647,2
IN,nappanee,city,-2.29992957070431,1
IN,newalbany,city,0.34821243005251,1
IN,newcastle,city,-1.94141399469487,2
IN,noblesville,city,0.42798765394264,4
IN,northmanchester,town,-0.407768356674552,2
IN,plainfield,town,0.331109315815855,5
IN,portage,city,-0.402510620449959,4
IN,rensselaer,city,-1.17264215187153,3
IN,richmond,city,-2.28455462843001,1
IN,shelbyville,city,-0.711301658959808,3
IN,southbend,city,-0.921349587353662,2
IN,westfield,town,0.0321621830938641,1
IN,westlafayette,city,0.111689407361129,4
IN,whiting,city,-0.763100874681332,2
KS,abilene,city,-0.0607943063220925,5
KS,andover,city,1.44469506271228,3
KS,arkansas,city,0.304468774850463,3
KS,augusta,city,-0.0336060074819048,3
KS,concordia,city,-0.729644178953057,2
KS,derby,city,0.18844330869081,1
KS,emporia,city,-0.0701284848173533,3
KS,fairway,city,0.00409314879676248,3
KS,garden,city,0.0603313269320595,5
KS,goodland,city,-0.560247267880248,3
KS,hugoton,city,-0.0326786151421478,3
KS,iola,city,0.167676885714905,5
KS,lansing,city,0.445936467682105,5
KS,larned,city,-0.857139343434099,4
KS,lawrence,city,2.02708405918853,3
KS,leavenworth,city,-0.0810243934126061,1
KS,leawood,city,-1.27535312262853,3
KS,lindsborg,city,-0.267920533507728,3
KS,louisburg,city,-0.817833560301154,4
KS,lyons,city,-0.541202994883352,2
KS,manhattan,city,-0.458795721534524,4
KS,marysville,city,-0.255346896476245,5
KS,mcpherson,city,0.794900341446074,4
KS,merriam,city,-0.609728539516025,5
KS,mission,city,-0.88651263485578,3
KS,newton,city,-0.174299828297138,3
KS,olathe,city,0.928961032603096,1
KS,ottawa,city,0.316038272039564,4
KS,park,city,0.782617661348909,4
KS,pittsburg,city,-0.344674616224653,3
KS,prairie,city,-0.769176546423219,4
KS,roelandpark,city,-0.662598514642888,3
KS,rosehill,city,-1.05263249018554,4
KS,sterling,city,0.104539452215169,4
KS,tonganoxie,city,-0.134392768759236,1
KS,topeka,city,0.00267942493559813,3
KS,valleycenter,city,-0.126845455033304,4
KS,wellington,city,0.195416421893596,1
KY,bowlinggreen,city,1.32879209370875,5
KY,campbellsville,city,-1.7266434921245,5
KY,columbia,city,-0.604473397274833,3
KY,crestviewhills,city,-0.25128500413417,2
KY,dayton,city,-1.21797100154866,1
KY,edgewood,city,-0.1254954771575,5
KY,elizabethtown,city,-0.360079069168665,5
KY,elsmere,city,-1.25938471293259,4
KY,erlanger,city,-0.249195009860291,1
KY,fortwright,city,-0.594470461204986,1
KY,henderson,city,-0.495154402632121,1
KY,highlandheights,city,-1.25920900937013,3
KY,hillview,city,-1.21746743719367,2
KY,lebanon,city,-0.257211888166338,3
KY,madisonville,city,-1.62319455902964,4
KY,mayfield,city,-1.6616876918163,3
KY,mountsterling,city,-0.920086032505421,1
KY,murray,city,-0.374302927373055,5
KY,nicholasville,city,0.386221310832043,3
KY,paducah,city,-0.786703211054873,3
KY,russellville,city,-1.65480747897082,2
KY,shepherdsville,city,-1.21746743719367,2
KY,williamstown,city,-0.434251774434486,1
KY,wilmore,city,-1.2549874187438,3
LA,alexandria,city,0.635671094497441,1
LA,amite,town,-0.886303235055899,4
LA,arcadia,town,-1.59098300016699,4
LA,bastrop,city,-0.394485097137825,5
LA,crowley,city,-1.66525768568531,1
LA,eunice,city,-1.73491732174083,3
LA,gonzales,city,0.964530005683255,5
LA,jonesboro,town,-1.30878267157672,2
LA,kenner,city,-0.996378002701715,5
LA,lakecharles,city,1.20188621101365,5
LA,monroe,city,-0.488919676370178,3
LA,plaquemine,town,-1.59087236803557,2
LA,rayne,city,-1.06263558246845,5
LA,slidell,city,0.504970323022649,4
LA,westlake,city,-0.981307234305908,3
LA,westmonroe,city,-0.557775601340672,2
LA,zachary,city,1.53904309288937,2
MA,acton,town,1.3441983685323,3
MA,adams,town,-0.304812595441346,1
MA,agawam,town,0.675825206388004,4
MA,andover,town,0.406143006296652,2
MA,arlington,town,-0.287367191869841,1
MA,barnstable,city,3.07979531157868,3
MA,barre,town,-0.157464702536381,1
MA,belmont,town,0.0807035522315362,2
MA,beverly,city,1.96822105624955,5
MA,boston,city,-0.222731342130638,3
MA,burlington,town,1.1756115409001,1
MA,cambridge,city,0.809572075348292,2
MA,charlton,town,0.290154436076487,2
MA,chelmsford,town,0.259199258897034,4
MA,chelsea,city,0.0389678026423786,1
MA,chicopee,city,-0.024153609324922,2
MA,concord,town,0.766017935324486,1
MA,dedham,town,-0.160435247833786,1
MA,easthampton,city,0.790771203588172,2
MA,eastlongmeadow,town,0.322121740479546,1
MA,fairhaven,town,0.460510470838406,1
MA,falmouth,town,0.627408109173382,2
MA,foxborough,town,0.249972082395539,4
MA,gloucester,city,1.15631057876658,3
MA,greenfield,city,0.566302274624506,1
MA,hamilton,town,1.33064674850016,1
MA,harwich,town,1.35980080324031,1
MA,hingham,town,-0.0149247904757722,2
MA,holliston,town,0.35570832940542,2
MA,holyoke,city,1.05906606483829,4
MA,hopkinton,town,1.29618664521879,4
MA,hudson,town,0.103294595634037,2
MA,ipswich,town,0.815396224406001,1
MA,lexington,town,0.415175485574545,5
MA,marshfield,town,-0.554931704128777,2
MA,mashpee,town,0.56302132952847,2
MA,maynard,town,0.562625492071933,3
MA,medfield,town,-0.235570741113151,1
MA,medford,city,-0.429764580414726,1
MA,milford,town,-1.13427799170824,4
MA,monson,town,-0.995852371426493,3
MA,nantucket,town,1.202069594418,3
MA,needham,town,0.238471436974799,4
MA,newbedford,city,-0.794397274076975,5
MA,oakbluffs,town,1.12759530586868,3
MA,palmer,town,0.424439312563539,4
MA,peabody,city,0.000170068957234933,3
MA,quincy,city,0.120169042837831,1
MA,reading,town,0.629599006914979,4
MA,seekonk,city,-0.731245827885812,2
MA,southborough,town,0.641004137524193,3
MA,southbridge,town,1.18773969156277,2
MA,southhadley,town,0.59716893748077,2
MA,springfield,city,-0.417592084860109,4
MA,sunderland,town,-0.185488247335844,4
MA,sutton,town,0.823236567163808,3
MA,swampscott,town,-0.103048642201939,4
MA,topsfield,town,-0.392905209794774,4
MA,watertown,town,0.442177759370676,1
MA,webster,town,-0.988395076330338,3
MA,wellesley,town,0.729958505784816,1
MA,westfield,city,0.556562374584843,3
MA,westminster,town,0.309646352945926,1
MA,westspringfield,city,-1.04612465350705,5
MA,weymouth,town,-0.724690053271709,4
MA,williamstown,town,-0.34484796929829,4
MA,wilmington,town,0.680813492353248,3
MA,winchendon,town,-0.743992439571579,4
MD,baltimore,city,0.693633711421038,3
MD,belair,town,-0.667286802515379,4
MD,bowie,city,1.46879847223913,3
MD,brentwood,town,1.3685009953524,4
MD,chestertown,town,0.438737181187588,3
MD,easton,town,1.64736641667738,3
MD,elkton,town,-0.0821514670974866,1
MD,forestheights,town,1.3685009953524,4
MD,greenbelt,city,1.37070360710382,2
MD,hagerstown,city,-0.68124515299877,2
MD,hampstead,town,-0.333804808100414,4
MD,indianhead,town,0.965859355536525,5
MD,laurel,city,0.581701127995363,3
MD,mountairy,town,0.389638901081007,2
MD,northeast,town,-0.675621702184071,1
MD,perryville,town,0.591277705365064,4
MD,sykesville,town,-0.9434805739615,5
MD,takomapark,city,2.19035772128065,5
MD,westminster,city,0.486813367196507,2
ME,auburn,city,-0.456243115624341,1
ME,barharbor,town,1.73024499914848,3
ME,berwick,town,0.943409005565944,4
ME,biddeford,city,0.208408963348587,2
ME,buxton,town,0.379151959697289,4
ME,capeelizabeth,town,0.930599709927627,2
ME,caribou,city,-0.439159433694558,3
ME,dexter,town,-1.5267605098338,3
ME,eliot,town,1.87140938803482,2
ME,ellsworth,city,0.37805155960102,2
ME,fairfield,town,0.0932804611142978,3
ME,farmington,town,0.354372389303467,2
ME,freeport,town,1.66110941819018,3
ME,fryeburg,town,-0.634688732696739,4
ME,glenburn,town,-0.626644234151603,3
ME,gray,town,0.466975807894975,5
ME,hampden,town,0.209692651735649,4
ME,harpswell,town,0.583935118434037,2
ME,holden,town,1.35716294769026,1
ME,kennebunk,town,1.34632816518051,1
ME,lewiston,city,0.193024850696017,2
ME,lisbon,town,-1.00183983052912,2
ME,madawaska,town,-0.683810712704535,5
ME,newgloucester,town,0.193983077585473,3
ME,newport,town,-1.11081952814621,1
ME,old,city,0.0460651889020695,5
ME,portland,city,1.17035943799259,4
ME,rockland,city,0.112637521161342,2
ME,rockport,town,-0.31004958965349,4
ME,saco,city,1.30450319935697,2
ME,sanford,city,0.0872065680032865,5
ME,thomaston,town,-0.703754861980561,1
ME,topsham,town,0.878242271182631,1
ME,vassalboro,town,-1.02643488522373,3
ME,waldoboro,town,-0.252637799000853,3
ME,westbrook,city,1.38598618611237,2
ME,york,town,1.17018691197723,3
MI,algonac,city,-0.363748156052154,4
MI,allegan,city,1.07928821026339,4
MI,alpine,township,-1.07403008203693,3
MI,annarbor,city,1.03386207565557,2
MI,berkley,city,-1.2646305633599,4
MI,beverlyhills,village,-0.392199210182248,3
MI,bigrapids,city,-0.601121695277267,2
MI,birmingham,city,0.522883958307592,2
MI,blissfield,village,0.415423987390934,4
MI,brandon,township,0.288485113532208,3
MI,brighton,township,0.227539148501847,2
MI,buchanan,city,-0.926534851131636,1
MI,cascade,town,-1.44496542487721,1
MI,cass,village,-0.552188790338696,1
MI,clare,city,-0.48463470806404,4
MI,coldwater,city,-0.0570285362865185,5
MI,corunna,city,-0.482504868920418,3
MI,delta,township,-0.354148819946269,4
MI,detroit,city,-0.102244953785782,2
MI,dowagiac,city,-0.041230851545093,3
MI,durand,city,-0.691447972860462,2
MI,eastlansing,city,0.441758304483151,1
MI,eastpointe,city,0.400817735389925,5
MI,farmingtonhills,city,0.496872966998936,1
MI,ferrysburg,city,-0.457381202973062,2
MI,fowlerville,village,-0.809866771551958,3
MI,frankenmuth,city,-0.414783232920397,2
MI,genoa,township,0.676846081417222,2
MI,grandblanccity,city,0.0868407498058541,1
MI,grandblanctownship,township,0.317470276975769,4
MI,grandledge,city,-1.18047244948464,4
MI,grandville,city,-0.876448161736234,4
MI,greenoak,town,0.20409037666811,1
MI,grosseile,township,1.04780138757934,4
MI,grossepointe,city,-0.609637894383717,2
MI,grossepointewoods,city,-0.885679334610483,3
MI,hamtramck,city,-1.80644915469386,1
MI,harperwoods,city,-0.518946695872754,4
MI,hastings,city,0.291639164073384,4
MI,hazelpark,city,-1.46871947014497,2
MI,holland,city,0.700219879883194,4
MI,holly,village,-0.10625573570066,1
MI,howell,city,0.957769450536023,3
MI,hudsonville,city,-0.467595598791746,1
MI,huntingtonwoods,city,0.326471600135907,2
MI,ionia,city,0.269128432060629,4
MI,keegoharbor,city,0.282810122649347,2
MI,kentwood,city,0.529886127011927,2
MI,lansing,city,-0.871420273296614,4
MI,linden,city,0.0610229979641432,2
MI,livonia,city,0.145244563790002,2
MI,lowell,city,-0.712482057205114,4
MI,manistee,city,0.0792683598312009,4
MI,marquettetownship,township,0.180056576333183,3
MI,marshall,city,-0.589816386467309,4
MI,meridian,township,0.901244476857732,2
MI,midland,city,-0.672070005677686,1
MI,milan,city,0.455414708425989,4
MI,mountclemens,city,-1.35373204889443,3
MI,mountpleasant,city,0.682259873382947,2
MI,muskegonheights,city,0.465514786248578,3
MI,northville,city,0.733903657837545,5
MI,northvilletownship,township,-0.286463849841453,3
MI,oakland,township,0.176118489986422,2
MI,owosso,city,0.317578713789992,2
MI,oxfordtownship,township,-0.524465077876122,2
MI,plainfieldtownship,township,-0.133803117881054,4
MI,plymouthtownship,township,0.664415449244332,2
MI,porthuron,city,-1.40814895248183,3
MI,portland,city,-0.225765795436273,3
MI,richmond,city,-0.825574109496335,5
MI,rochesterhills,city,-0.471330644082165,5
MI,romulus,city,-0.198448714190377,2
MI,roseville,city,-0.487477249778201,1
MI,royaloak,city,-1.19191003114822,2
MI,saginawcity,city,0.301209866100178,3
MI,saginawtownship,township,-0.465489933720225,5
MI,saline,city,1.13011787868813,3
MI,sandusky,city,-0.712181806322348,3
MI,saultsaintemarie,city,0.548029485977194,4
MI,southfield,city,0.463423405970509,4
MI,southgate,city,0.387415886659919,4
MI,southhaven,city,-0.600560709128269,4
MI,southlyon,city,-0.00595714790237626,1
MI,springfield,city,-0.0146739889440189,4
MI,springlake,village,-1.56441823253212,2
MI,stclairshores,city,-0.625736302263547,2
MI,sterlingheights,city,-0.476375526915916,1
MI,swartzcreek,city,0.452254524866551,1
MI,taylor,city,0.729796690751931,1
MI,threerivers,city,-1.1952681674322,2
MI,traverse,city,1.09491127119879,4
MI,trenton,city,-0.29040584389823,3
MI,troy,city,-0.371558345892285,5
MI,uniontownship,township,-0.843919377805432,2
MI,utica,city,-0.815438096986946,1
MI,vassar,city,-0.562879095776128,3
MI,walker,city,0.248349295093218,3
MI,warren,city,-0.880310555317946,1
MI,waterford,township,0.451508703248905,5
MI,wixom,city,0.293587415369738,3
MI,wyoming,city,0.11407527887047,2
MI,ypsilanti,township,-0.302497564439715,5
MN,albertville,city,-0.330455839003816,1
MN,andover,city,1.14960289250047,2
MN,anoka,city,0.186024310211531,1
MN,applevalley,city,1.14315766525182,2
MN,becker,city,-0.921321210283982,2
MN,bloomington,city,1.93991735566834,4
MN,blueearth,city,-0.0498903280457928,3
MN,brainerd,city,-0.563189992290237,2
MN,brooklynpark,city,0.560282611455309,4
MN,burnsville,city,0.262981156121048,3
MN,centerville,city,0.238363786406867,2
MN,champlin,city,-0.14200319023484,4
MN,chanhassen,city,-0.766577506424426,1
MN,chisago,city,0.406651394960022,2
MN,chisholm,city,-1.51182096036085,5
MN,cloquet,city,0.784505488004499,4
MN,cokato,city,-0.123302018056216,1
MN,cologne,city,0.173684004000053,3
MN,columbiaheights,city,-0.588824528216105,5
MN,corcoran,city,0.397445856913556,1
MN,cottagegrove,city,-0.440135210487869,4
MN,dayton,city,1.87787538950564,4
MN,delano,city,1.09080423538055,5
MN,eagan,city,0.384274039449333,3
MN,eastbethel,city,-0.19778024711839,4
MN,eastgrandforks,city,-1.68075425672907,2
MN,edenprairie,city,0.3251016415639,4
MN,elkonewmarket,city,-0.583580075197122,2
MN,elkriver,city,1.46471478952058,3
MN,fairmont,city,-0.462202995681786,1
MN,falconheights,city,-0.292153174984452,2
MN,fergusfalls,city,0.210963349359174,4
MN,forestlake,city,0.95381285291542,2
MN,fridley,city,-0.379359425624734,4
MN,goldenvalley,city,-0.155733873743222,2
MN,granitefalls,city,-1.28753878488725,5
MN,hamlake,city,-1.46538391242822,2
MN,hastings,city,-0.876352159207412,2
MN,hutchinson,city,-0.0352758072812259,4
MN,internationalfalls,city,-0.972525483787005,5
MN,invergroveheights,city,0.721721908318877,2
MN,lakeelmo,city,0.879475117232525,5
MN,lakestcroixbeach,city,0.578850875360679,4
MN,lakeville,city,1.14009183196306,1
MN,littlecanada,city,-0.41506076177378,3
MN,littlefalls,city,-1.42729711404351,1
MN,longlake,city,0.041695603583839,4
MN,loretto,city,-0.859418474261675,5
MN,maplegrove,city,0.351424562895715,5
MN,mayer,city,0.274183322932258,3
MN,minneapolis,city,0.919084417381622,2
MN,minnetonka,city,0.0761692315546861,1
MN,minnetrista,city,-1.12007708927992,2
MN,monticello,city,1.10968066498962,2
MN,mora,city,-0.516811621772756,1
MN,moundsview,city,-0.236187823382106,1
MN,newbrighton,city,-0.427633403138661,1
MN,newgermany,city,0.0308275079217825,5
MN,newhope,city,-0.341210383609669,4
MN,newmarket,township,0.872970056472805,5
MN,newprague,city,-0.501366066974915,5
MN,northbranch,city,-0.362368348208642,2
MN,northfield,city,0.416415749823812,2
MN,northmankato,city,-0.123832298760082,2
MN,oakgrove,city,-1.07682868597111,1
MN,olivia,city,-0.949668484392699,4
MN,orono,city,1.55482007683535,5
MN,osseo,city,-0.377235652050215,5
MN,otsego,city,0.977627443060838,3
MN,parkrapids,city,0.31269490953216,1
MN,perham,city,-0.446746139600262,2
MN,pipestone,city,-1.13387751174062,2
MN,princeton,city,0.348843655334946,1
MN,priorlake,city,0.774640416318268,3
MN,proctor,city,0.350644792382661,1
MN,ramsey,city,0.74325607665086,1
MN,redwing,city,-0.142726012068207,2
MN,redwoodfalls,city,-0.026120174399505,5
MN,robbinsdale,city,-0.908077170688374,4
MN,rockford,city,1.11173199671868,3
MN,rosemount,city,0.691891219700538,3
MN,roseville,city,-0.421331547667385,5
MN,saukrapids,city,0.154962522601459,4
MN,savage,city,-0.838954560418464,4
MN,shakopee,city,-0.455624778920244,4
MN,shoreview,city,0.730842425692078,3
MN,sleepyeye,city,-1.78275000637256,1
MN,springvalley,city,-1.15188781487236,1
MN,stanthonycity,city,0.155613782205871,1
MN,staugusta,city,0.131946181443909,4
MN,stcloud,city,0.792595314601598,3
MN,stpaul,city,1.01547543520511,1
MN,stpaulpark,city,-0.541406538427205,5
MN,thiefriverfalls,city,-0.582843236874117,2
MN,vadnaisheights,city,-0.085873895628352,2
MN,wabasha,city,0.496283050958743,3
MN,wadena,city,-1.14343668865823,3
MN,waseca,city,0.172864140124787,2
MN,wayzata,city,0.965787846694467,2
MN,whitebear,township,-0.555649579462751,1
MN,whitebearlake,city,0.510197832922834,4
MN,willmar,city,-0.254098793290969,4
MN,woodbury,city,1.18110665517964,4
MN,wyoming,township,0.299886099025104,4
MN,zumbrota,city,-1.24924745940176,1
MO,ballwin,city,0.0107506572101331,1
MO,bethany,city,-2.04990085585024,4
MO,bluesprings,city,0.184705363745383,3
MO,boonville,city,-0.456199752515002,2
MO,brentwood,city,0.491281248151871,1
MO,buckner,city,-1.32713090371409,4
MO,butler,city,0.185342456890936,1
MO,cameron,city,-1.73551584389221,1
MO,capegirardeau,city,1.15943653806698,3
MO,carljunction,city,-0.865248577900118,3
MO,centralia,city,-0.595036097104901,1
MO,clayton,city,-0.237635081589522,2
MO,columbia,city,-0.0639127342945417,2
MO,excelsiorsprings,city,-0.329256265656929,4
MO,fenton,city,-0.381961434374693,3
MO,florissant,city,-0.910434510153601,1
MO,fulton,city,-0.729874199619315,5
MO,gladstone,city,-0.738579518987044,4
MO,glendale,city,-0.906352681366865,5
MO,grainvalley,city,-0.191261429487667,2
MO,grandview,city,-0.330246164672836,1
MO,harrisonville,city,-0.60557890450827,2
MO,independence,city,0.492694144331815,5
MO,jefferson,city,0.626722527634865,5
MO,kansas,city,1.96157290835903,3
MO,kennett,city,-0.795576793407528,3
MO,kirkwood,city,-0.260857833430064,4
MO,lamar,city,-0.786495538342832,2
MO,lebanon,city,-0.491896998871132,2
MO,lexington,city,-1.04458278742691,1
MO,liberty,city,-0.0102442367116899,4
MO,manchester,city,-1.30339247592855,5
MO,maplewood,city,-0.741723027717925,5
MO,marshall,city,-1.63388542396754,4
MO,marylandheights,city,-0.134087569606034,4
MO,maryville,city,0.231457229407738,3
MO,nixa,city,-0.921057444561497,2
MO,odessa,city,0.236531639624974,4
MO,ofallon,city,0.591018330761308,3
MO,olivette,city,0.771247311167421,1
MO,ozark,city,0.0742182030154735,5
MO,palmyra,city,-1.3980756650537,2
MO,peculiar,city,-1.68460394580766,1
MO,perryville,city,-1.60721506901533,3
MO,pinelawn,city,-1.36694159968689,4
MO,pleasanthill,city,-0.772068750411222,2
MO,poplarbluff,city,-0.527971992550531,1
MO,republic,city,0.320520837547006,1
MO,richmond,city,-0.740605979485869,4
MO,richmondheights,municipality,-0.669467823259834,4
MO,riverside,city,0.350694655672397,2
MO,rolla,city,0.00856415720925975,5
MO,saintegenevieve,city,-0.412203270516295,5
MO,stcharles,city,1.48503762439719,4
MO,stjames,city,-1.23311366782263,3
MO,stjoseph,city,-0.558416683360869,4
MO,stlouis,city,-0.377922482481353,3
MO,townandcountry,city,0.0950558867108896,1
MO,warrensburg,city,-0.393872110887809,4
MO,warrenton,city,-1.50370062697107,2
MO,washington,city,-1.23136646757043,3
MO,webb,city,-1.58176988010955,5
MO,webstergroves,city,-0.947655851248947,2
MO,wentzville,city,-1.19712181028007,2
MS,biloxi,city,1.5141785173014,4
MS,canton,city,-1.61806190476788,3
MS,cleveland,city,-0.240333515991001,1
MS,clinton,city,0.199185717223382,2
MS,greenwood,city,-0.106953081356181,1
MS,gulfport,city,0.817554233450318,3
MS,hornlake,city,1.06763954778583,3
MS,jackson,city,0.317909720505193,3
MS,laurel,city,-0.748629542225597,2
MS,meridian,city,-0.235229470409934,4
MS,mosspoint,city,-0.643518968427424,4
MS,newalbany,city,-0.360080477483788,3
MS,oxford,city,-0.220414544921771,1
MS,philadelphia,city,-2.01263158940205,5
MS,picayune,city,-0.00395664045582798,3
MS,poplarville,city,-0.665673394887855,5
MS,tupelo,city,1.51853555305432,2
MT,billings,city,0.476416646253559,4
MT,bozeman,city,0.996804591892212,2
MT,greatfalls,city,0.390328277777909,4
MT,havre,city,-1.27910670255835,5
MT,lewistown,city,-0.295968036494943,3
MT,shelby,city,-1.38944667517618,3
NC,aberdeen,town,-0.387675477347115,5
NC,albemarle,city,-1.46843335646827,2
NC,angier,town,0.0316542853052875,5
NC,apex,town,1.05895489181676,1
NC,asheville,city,0.537633433528277,2
NC,bessemer,city,0.387511556336601,1
NC,blackmountain,town,1.67749037151303,3
NC,boilingspringlakes,city,0.0773609843471174,4
NC,burlington,city,-0.0731505320486382,2
NC,carrboro,town,0.0575831716333495,5
NC,charlotte,city,1.58005535247873,3
NC,dallas,town,-0.418795053059014,4
NC,davidson,town,1.48106516012496,1
NC,durham,city,1.17322349578526,1
NC,eden,city,0.000972024716607334,4
NC,edenton,town,-0.336641855504673,3
NC,elizabethtown,town,-0.568942531062042,2
NC,elkin,town,-0.110303249814674,4
NC,fairmont,town,-1.54073084807384,4
NC,fayetteville,city,0.168817769052192,2
NC,fuquayvarina,town,-0.168482133878502,2
NC,goldsboro,city,0.841985712249269,4
NC,greensboro,city,0.871537175671674,4
NC,hamlet,city,-0.205699056056512,2
NC,hickory,city,1.30070031512067,2
NC,highpoint,city,0.498785634377536,1
NC,hudson,town,-1.11186407432486,1
NC,kernersville,town,0.973708663964058,3
NC,laurinburg,city,0.220827167713584,4
NC,lillington,town,1.0179684197375,5
NC,lincolnton,city,-0.231631580693795,5
NC,marion,city,-0.102192086803166,1
NC,matthews,town,0.785685866424675,5
NC,mebane,town,1.07270122833867,2
NC,morehead,city,-0.585925198831872,2
NC,mountairy,city,-0.381157959373277,2
NC,newton,city,-0.663404811631625,5
NC,oakisland,town,0.535035521000928,3
NC,raleigh,city,1.62917808460093,3
NC,randleman,city,-0.810204685728726,1
NC,redsprings,town,-0.946109404832397,2
NC,rockymount,city,-0.390601330168716,1
NC,salisbury,city,0.829491511849048,3
NC,sanford,city,0.0403898572808511,1
NC,spindale,town,-0.861431200437492,2
NC,statesville,city,0.257249839092032,2
NC,trinity,city,-1.28571118511001,1
NC,valdese,town,-0.931888853089715,5
NC,wadesboro,town,-1.76594075497621,1
NC,wakeforest,town,0.910766823717002,2
NC,wallace,town,-0.545929173021096,1
NC,washington,city,0.255241575436322,2
NC,weddington,town,-0.339617374721117,2
NC,wendell,town,0.774961484049709,4
NC,whiteville,city,-1.02902476103757,2
NC,wilkesboro,town,0.0427339671440466,1
NC,williamston,town,-1.48089193865139,4
NC,wilmington,city,0.961681984093347,2
NC,winstonsalem,city,2.2387329586308,3
NC,winterville,town,-1.44105395750728,3
NC,wrightsvillebeach,town,-1.41617656074174,4
ND,beulah,city,0.0169480926377371,1
ND,bismarck,city,0.460472748587523,3
