cofips,state,county,year_string,renters_prop_a,renters_prop_b,renters_prop_l,renters_prop_w,defendant_prop_a,defendant_prop_b,defendant_prop_l,defendant_prop_w,judgment_prop_a,judgment_prop_b,judgment_prop_l,judgment_prop_w
17137,IL,Morgan County,the years 2012 and 2014-2016,0.0152105937925459,0.075360879255283,0.0074919312666818,0.898096375855847,0.00138751652989082,0.111577032620355,0.0163212329253387,0.826771351492915,0.00110454068419483,0.108857767853067,0.0187540487840835,0.827745327380905
17139,IL,Moultrie County,the years 2012-2013,0,0,0.018881488977453,0.974959513378553,0.000367198123909537,0.00401752481097662,0.00148604418028643,0.984382799524611,0.000369328420463321,0.00385457039906784,0.00148959474891371,0.984577341550522
17147,IL,Piatt County,the years 2012-2015,0,0,0.0178507068972029,0.95479509773541,0.00262692751754534,0.00338024982022451,0.00171490858436384,0.972757577321229,0.00298096165019638,0.00324644459887591,0.00176183149897296,0.972447084116894
18007,IN,Benton County,the years 2014-2016,0,0.0121784710654618,0.0741996082452975,0.905760152866449,0.00158665554732331,0.00801215372333431,0.0286776911427429,0.946634166730279,0.00187472205575726,0.00846330437796265,0.0332405568825006,0.941170687706618
18009,IN,Blackford County,the years 2012-2016,0,0,0.0168674406264765,0.959670022059729,0.00117128039761112,0.00632468895755826,0.00756032897991101,0.960416181084087,0.0010592239387972,0.00610483450856877,0.00524315779825027,0.962808036001423
18033,IN,DeKalb County,the year 2015,0.00186084435574391,0.00320291713533882,0.0085734273176557,0.976298091706103,0.00684499110289829,0.00558412902979772,0.0505253594967031,0.921460237375634,0.00753094222814966,0.006228005641731,0.036815029205915,0.932579346806061
18057,IN,Hamilton County,the year 2015,0.0522226470286118,0.0770531403591436,0.0452519507195869,0.809499258951184,0.0333790379463137,0.0712964052611712,0.0577233185514723,0.807847310421658,0.028476235677554,0.0729533060652488,0.0553299860878853,0.812226095135466
18127,IN,Porter County,the year 2015,0.0225093632958802,0.0987265917602996,0.119812734082397,0.752546816479401,0.0229129366583631,0.0841018496227438,0.124599892442912,0.741602829466507,0.0231305533838178,0.0860154607349783,0.126314160304567,0.736501902032498
18141,IN,St. Joseph County,the year 2015,0.0305864556238124,0.225598169978047,0.0791779659453576,0.63451214787758,0.0141952571871468,0.35642928558668,0.0916350656840072,0.491175689791795,0.0133284832243293,0.350472543215451,0.0971118497499531,0.492227768788026
18161,IN,Union County,the years 2013 and 2015-2016,0,0,0,0.979853458667474,0.00451130172498158,0.00664751957613504,0.0257356406260713,0.947711058779851,0.00195174953701553,0.00737675246263953,0.0393257645378781,0.936776121447855
18163,IN,Vanderburgh County,the years 2012-2013,0.015830653071466,0.15280914254431,0.0353566459088939,0.767991970619768,0.012093522813706,0.244194458601397,0.0325063690465064,0.66259924257722,0.0111578605939583,0.245330271140126,0.0320664363909805,0.662703655688055
19001,IA,Adair County,the years 2012-2015,0.00497097746953911,0,0.006546836957429,0.984162485900304,0.00170379045144138,0.00606657158832398,0.0287917554869215,0.955213680320826,0.00145488635571994,0.00551314797251242,0.0374510807143017,0.947219712934645
19003,IA,Adams County,the years 2012-2015,0.00973880801511347,0,0.0140285763834119,0.970308608052174,0.00735180982220712,0.0148868608974714,0.00743098694446197,0.947649320885805,0.00798128294992321,0.0167247939167729,0.00793073060383229,0.943467868984007
19005,IA,Allamakee County,the years 2012-2016,0,0.0381326146106844,0.138447316928001,0.803850864243434,0.0027457662523164,0.0433369977970323,0.138668985445265,0.805619925052812,0.00279914589712296,0.0279730249823605,0.11298226247771,0.846075972731223
19007,IA,Appanoose County,the years 2012-2014 and 2016,0.00529172099866004,0.010383754412465,0.0209077800984135,0.943183693613232,0.00230458615757178,0.0347023374925147,0.0188629373207265,0.923019641794091,0.00166449085210135,0.0360434035410989,0.0106372985529204,0.930004517281665
19009,IA,Audubon County,the years 2012-2013 and 2015,0,0.0275250597906643,0.0115462391708095,0.938987769353789,0.000867724107737012,0.0177318489905116,0.00606491814896456,0.961905032565714,0.000749558977703051,0.0180458285388887,0.00638610062715679,0.960120150175061
19011,IA,Benton County,the years 2012-2014 and 2016,0,0,0.0141457461677164,0.981277959084336,0.00507773406830301,0.0219805861031036,0.0132101268727998,0.941716517898765,0.0069598001700403,0.0261028971391919,0.0166130435207978,0.933286085560196
19013,IA,Black Hawk County,the years 2012-2015,0.0272564060714869,0.159033784886568,0.0451118002284968,0.75792394320222,0.0115055319101022,0.445087518798256,0.0563215118477837,0.454530981382063,0.0113086226188946,0.451585906864058,0.053103749944618,0.450698538435371
19015,IA,Boone County,the years 2012-2014,0.00470486050118772,0,0.0431068440203246,0.931678171731487,0.00608507790131642,0.0363112460880038,0.0255199141159701,0.91038717622951,0.00712884674852864,0.0389711153339395,0.0239441484153997,0.90741985577348
19017,IA,Bremer County,the years 2012-2015,0.000901205965169913,0.00241396300267964,0.0145229391644063,0.976963284402627,0.00552475653797079,0.0202001410619424,0.0496060951993514,0.909436464390198,0.0050778346863246,0.0248217782639118,0.0408434402447267,0.913482841769478
19019,IA,Buchanan County,the years 2012-2016,0.00859819668809089,0.0152310869485847,0.0155349285451874,0.959537193162668,0.00702720202967741,0.0268707417317817,0.036508997904281,0.911189107518006,0.00940714645599553,0.0224170072062256,0.0289666557772003,0.920429829502193
19021,IA,Buena Vista County,the years 2012-2013 and 2015,0.188226570899875,0.0663703390938878,0.254524809039091,0.466825584410516,0.0374756966310227,0.224429549275986,0.334821597399675,0.388713562917073,0.0468797004678685,0.18429333352377,0.287382781727298,0.46681372568477
19023,IA,Butler County,the years 2012-2014,0.0581227993201426,0,0.0250224014502321,0.913787713163097,0.0013614132861818,0.00972803123134445,0.00457488510069995,0.96578005851355,0.00117417060214354,0.00966171923491854,0.00436317794500172,0.963537046214676
19025,IA,Calhoun County,the years 2012-2016,0.00899294246007448,0.00568625121966281,0.0357633250330183,0.940277149019558,0.00482503065580217,0.0296481288826483,0.0144366273483071,0.934992329293481,0.00528726909189277,0.0236016164102653,0.0143290684464984,0.940772517964539
19027,IA,Carroll County,the years 2012 and 2014-2016,0,0.0277013386240097,0.0737874337684754,0.89128582305438,0.0523521918595324,0.0408335580648772,0.0871070070632626,0.800466061927211,0.0387034876774766,0.0340709333858208,0.086277198062538,0.822943944816395
19029,IA,Cass County,the years 2012 and 2014-2015,0.0130260844272549,0,0.0462864338423442,0.929432476616156,0.00478472808680739,0.0158355435331778,0.0228537253228679,0.946252405363146,0.00446417796290031,0.0142837132198831,0.0257339944007153,0.944363399218845
19031,IA,Cedar County,the years 2012 and 2014-2016,0.0123086394131004,0,0.0135409033535677,0.963957581269206,0.00273081171643771,0.0100303512372954,0.0178075050447119,0.952309471029818,0.0028000504725056,0.00991144247141129,0.0105203001809973,0.959651030680718
19033,IA,Cerro Gordo County,the years 2012-2016,0.00123867055364457,0.0271771938732269,0.0683271921393725,0.879427872588378,0.00886398561107802,0.0804616329223003,0.0726853390454575,0.810346643954519,0.00910720284324442,0.0868025694014008,0.064116686689302,0.811940875299671
19035,IA,Cherokee County,the years 2012-2014,0,0.00747025030568125,0.0685178620645885,0.92401188762973,0.0065673040862755,0.0336859159047421,0.117091415456663,0.825188488255019,0.0085185284601398,0.0363973791721291,0.138100875393836,0.798312912793922
19037,IA,Chickasaw County,the years 2012-2016,0.00476281094825203,0.013395508191575,0.0575645437832778,0.924277137076895,0.00532293056663033,0.00742700545054387,0.0180172786785721,0.962613698389597,0.00468258804338839,0.00700946332862766,0.0144082218882039,0.967494740667883
19039,IA,Clarke County,the years 2012-2015,0.0100850374512035,0,0.177581881556895,0.763746929976986,0.0110605931709293,0.0306565063384723,0.150850390055876,0.790168811456365,0.0161793941329086,0.0321914973409939,0.109782691193098,0.823630614440135
19041,IA,Clay County,the years 2012-2016,0.00925474030567996,0,0.080232221002614,0.89358277361669,0.0094147405808471,0.0241964216352032,0.0727135163203611,0.867350176975534,0.00577317286623199,0.0237429813068049,0.0743457318761462,0.86887603541842
19043,IA,Clayton County,the years 2012-2016,0.00621725245492961,0.0136796460062926,0.0474931638815562,0.915873298537563,0.00449560630338586,0.0135392244465098,0.0278128335997983,0.942661628494684,0.00506283267246652,0.0123677281699879,0.0334186674202152,0.937641770328416
19045,IA,Clinton County,the years 2014-2016,0.000952744997550841,0.0732798941102891,0.0329411614288467,0.886627108387347,0.00506262709088775,0.206146784469051,0.0575581651141243,0.690919701082063,0.00501221966815509,0.200380529415862,0.0528953170853505,0.701937335949925
19047,IA,Crawford County,the years 2012-2016,0,0.0193013159444685,0.407553823666714,0.544604056680715,0.0156525883494292,0.0654498070342704,0.26150045029061,0.645175410465891,0.0198911651116873,0.0623883831872372,0.289231983411595,0.617399728730748
19049,IA,Dallas County,the years 2012 and 2014,0.0684499402671044,0.0209460114626071,0.0777516402541972,0.807290220020519,0.0298854881894137,0.0751377621288556,0.100461902159884,0.772978507526543,0.0269758898669025,0.0615796030616517,0.124772038361281,0.765795362761864
19051,IA,Davis County,the years 2012 and 2014-2016,0.000699014512775374,0,0.0256331474955189,0.973667837991706,0.00145028121334749,0.0117364809408816,0.0127187960308919,0.957968998615786,0.00162847296657954,0.0144034265113858,0.0154898973751388,0.953144493596563
19053,IA,Decatur County,the years 2012 and 2014-2016,0,0.0186245638551913,0.0491080880779646,0.912236871518039,0.00603270310525683,0.0531421838429303,0.0136316139579466,0.914986806360878,0.00272738945447157,0.0416710141490691,0.0138408686552299,0.930625054121402
19055,IA,Delaware County,the years 2012-2016,0,0.0153357182538598,0.0247955656007368,0.954153651475162,0.00151772736558431,0.0265218899339421,0.0051027511293176,0.951657594597806,0.00124284262795803,0.0346877947964744,0.00459446082953141,0.944119784550671
19057,IA,Des Moines County,the years 2012-2013 and 2016,0.00457598589388029,0.125369371226462,0.0453439829500754,0.807017074667246,0.00468941769476068,0.290673005253745,0.0583737521986039,0.611103066268103,0.00394087660276078,0.284811189009207,0.0589053219026118,0.617492366569507
19059,IA,Dickinson County,the years 2012-2016,0.00691943354292774,0.010544081531989,0.00122600596910029,0.979709147368837,0.00629244490196929,0.00858041915475027,0.0320500703192481,0.939223511344581,0.00625837592405238,0.0097425039889952,0.0384055174692705,0.932094072505311
19061,IA,Dubuque County,the year 2015,0.0456380661287592,0.0522105930423955,0.0384863998490269,0.844768926475568,0.0109166370671197,0.242835981701503,0.0292061010444049,0.687183463534195,0.011944239693686,0.253995873021296,0.0334911359578226,0.669570870164037
19063,IA,Emmet County,the years 2012-2015,0,0.013164784814491,0.0689592277368295,0.914703704055386,0.00464764485090356,0.0291519799186852,0.130047667846479,0.821022219340261,0.00471655028011436,0.0333483802710306,0.142655480235636,0.802901206672916
19065,IA,Fayette County,the years 2012-2014 and 2016,0.00239623686841308,0.0385112440633846,0.0187226038904218,0.925318536560078,0.00495522938654177,0.0626284063420482,0.0506853425281733,0.862577616878426,0.00480957858151285,0.0503213593830745,0.0515720600875865,0.87419688360223
19067,IA,Floyd County,the years 2012-2015,0.0297692618966742,0.0422139122859266,0.0425324791396579,0.883866579202421,0.0137357653404268,0.119433042515381,0.0154554038394803,0.837655452178405,0.0106334088829741,0.115491791038299,0.0132351480922424,0.846913070813125
19069,IA,Franklin County,the years 2012-2016,0.00452164280195794,0.0442840240337492,0.249338977615754,0.684824411804561,0.0043685302196204,0.00941873857362932,0.300767531425359,0.673955219060131,0.00601313796215409,0.0114756362980116,0.328009329283737,0.642303271163464
19071,IA,Fremont County,the years 2012-2016,0,0,0.0346758600666822,0.930347871351345,0.00124447098738078,0.0249674493989166,0.0531961010201058,0.899225787689667,0.00124172781235783,0.0199186794412649,0.0787820601868045,0.879973920951073
19073,IA,Greene County,the years 2012-2015,0.0071876167203213,0,0.0460517860382812,0.946760597241398,0.00203476380710398,0.0135450365750477,0.0527562924969527,0.915193334623113,0.00213655310310065,0.0152727751748757,0.059958152551088,0.905523526138911
19075,IA,Grundy County,the years 2012-2015,0,0,0,1,0.0216960509741932,0.0102457591901515,0.00631921525113212,0.945122557625653,0.0285162851302279,0.0109283771535418,0.00686032515077414,0.935993147553588
19077,IA,Guthrie County,the years 2012-2015,0.00121907691412547,0.0334901129616357,0.0168581586548397,0.93360163553552,0.00228531976002762,0.00681482280381089,0.0134662229878551,0.964470249142211,0.00261566711602682,0.00567313613167183,0.0130648814176456,0.965262329347921
19079,IA,Hamilton County,the years 2012 and 2014-2016,0.00555113073810608,0.0179162703886866,0.112161890472433,0.854775688808242,0.0191916318877683,0.0175106558089347,0.104298187624373,0.836489637138126,0.021448001637518,0.0179579411346264,0.0963273925660528,0.841379876074631
19081,IA,Hancock County,the years 2012-2013 and 2015-2016,0.00434203495743101,0.0190533835643744,0.0851605671550096,0.876342471358032,0.001979560274418,0.0342294425660065,0.0298302338632669,0.919538544027059,0.00189966745020066,0.0367624499965729,0.0329741950033929,0.913682244321359
19083,IA,Hardin County,the years 2012-2016,0,0,0.0883714932313485,0.908017835798385,0.0074937033996364,0.0620118514474669,0.0444748882367539,0.866486379844092,0.00868437907480497,0.0700219321712692,0.0223358643581202,0.879486370862536
19085,IA,Harrison County,the years 2012-2013,0.00223600672026017,0,0.0123373602016798,0.981426697873456,0.00138075223868179,0.0347213421764207,0.0154334696679339,0.926289701812134,0.00161604958824916,0.0363714386057987,0.0148609990936387,0.925422879618715
19087,IA,Henry County,the years 2012-2013 and 2015,0.0177720694037966,0.0554958964045779,0.0947403157045455,0.795405859514804,0.017548876632608,0.16073615948615,0.0232415693532429,0.768727968551264,0.018724311444773,0.112900826592,0.0225514539480831,0.819900906366797
19089,IA,Howard County,the years 2012-2015,0,0,0.0324040029395002,0.9675959970605,0.00216027427237188,0.0295387546495275,0.0206337948565876,0.929258460647488,0.00200520838732747,0.0305783694106321,0.0221348493938598,0.927321780591636
19091,IA,Humboldt County,the years 2012 and 2014-2016,0,0,0.0798349695715869,0.920165030428413,0.00294380274525465,0.0162764311623875,0.0441871771204702,0.920394546171264,0.00294181598878193,0.0121515560962773,0.0521756855473379,0.915931821082746
19093,IA,Ida County,the years 2012 and 2014-2016,0,0,0.0845874149801436,0.906734740698246,0.00351100866549245,0.00405765555515361,0.0186605372507584,0.961945620956342,0.00414537751887538,0.00455264123174289,0.019052286448057,0.961919223819722
19095,IA,Iowa County,the years 2012-2013 and 2015-2016,0,0.0274490400513194,0.0695009733625708,0.894454804887697,0.00346745883092172,0.0168889962409857,0.034621391389155,0.932332385772871,0.00386027092258968,0.0179367095695692,0.040141467523376,0.924508410362325
19097,IA,Jackson County,the years 2012-2016,0.0204036811158123,0.00155456573856857,0.0134053364355494,0.950732493464231,0.0101263596011192,0.0215739100617548,0.0119998512352426,0.933410807379493,0.00989051453460025,0.0236725747741522,0.013346819320082,0.92988764373208
19099,IA,Jasper County,the years 2012 and 2014 and 2016,0.00599040320034248,0.0300858391717984,0.0235511403503906,0.924533755482304,0.00667243173321725,0.039033019212212,0.0256172302254696,0.904834781305952,0.00685531702308439,0.0368671315945017,0.0287569137827859,0.902608521574672
19101,IA,Jefferson County,the years 2012-2013 and 2016,0.00908957249817503,0.115073206402169,0.0140937984582524,0.812300063259165,0.0389900873603469,0.0755805856628687,0.0435235024065468,0.811458303525054,0.0369367829200903,0.0843679596383207,0.0378975188585939,0.809210550456864
19103,IA,Johnson County,the years 2015-2016,0.0984843160681238,0.0871225431630239,0.0586829713964439,0.730620563637641,0.0767873676205681,0.304358099639223,0.0821631789751095,0.505282450723828,0.0691503050146218,0.300283442803714,0.0882134396730679,0.511375754910488
19105,IA,Jones County,the years 2014-2016,0.0241191443900932,0,0.00851209693642716,0.960610894469435,0.0047079182472552,0.120589290596611,0.0158246441882404,0.847288942588309,0.0048028331558557,0.121613092953283,0.0187072498817748,0.843284875914259
19107,IA,Keokuk County,the years 2012-2016,0.00142052160947057,0,0.0331488864152884,0.932440028276951,0.0015453385203129,0.0511361296587629,0.0102296378564471,0.922734879574309,0.00128778949115319,0.0546582791032542,0.0131258401820916,0.91567639999732
19109,IA,Kossuth County,the years 2012-2015,0,0.00792111374729977,0.0491191029301713,0.92627022286588,0.00293875868996373,0.0301670364686344,0.0112843890109733,0.941809258687434,0.00312697078187568,0.0258390916916489,0.0118644883605022,0.945564540652834
19111,IA,Lee County,the years 2012-2015,0,0.0440377911472597,0.0516356586685181,0.901378877677911,0.00483014702870759,0.180474361763401,0.053212018832431,0.726068976023212,0.00510018302169917,0.18047983084715,0.054702106285428,0.72421046890724
19113,IA,Linn County,the years 2013-2016,0.0356733804508758,0.102047657624941,0.0332430091907143,0.792887672151298,0.0163633137207584,0.261760593053964,0.0474156051198216,0.631994569426526,0.0172521621816949,0.269523458521051,0.0467989074889156,0.622919204898868
19115,IA,Louisa County,the years 2012-2016,0.121043255656504,0.0305288766372509,0.253139294595796,0.582328298385928,0.00378453767724911,0.0274042891247683,0.144201307455592,0.804597006469074,0.00339277498260988,0.0235972541165437,0.112222481821113,0.839312647705084
19117,IA,Lucas County,the years 2012 and 2014-2016,0,0,0,0.942407062935552,0.00303855202045088,0.0115034594589702,0.0536692039760586,0.920797898898603,0.00295010225713231,0.0119483245912161,0.0747740640511142,0.899479555975204
19119,IA,Lyon County,the years 2013-2016,0.0104609904155954,0,0.0509715147703902,0.927807773720661,0.000955537232330523,0.00339426257676246,0.0106277914559474,0.972449462877833,0.000925024713349295,0.00357162219708952,0.0106214203484565,0.9719999463027
19121,IA,Madison County,the years 2012-2016,0.0214839052319681,0.00199370783187782,0.0199960955948243,0.95652629134133,0.0151708075434519,0.0136420023095428,0.016255500226231,0.938907076629254,0.0196148071594369,0.0159205667788576,0.01315244615989,0.934615169764782
19123,IA,Mahaska County,the years 2012 and 2015-2016,0.00163927365177643,0.0163770429974961,0.0661241172921211,0.891385404434466,0.0141353788536961,0.0960369261231991,0.0270918660389976,0.834001828397625,0.0143798346352275,0.098144932363971,0.023173926443229,0.837044901042222
19125,IA,Marion County,the years 2012-2014,0.00340605198699349,0.00936088557327856,0.0222107343771384,0.950940750286501,0.00770532274798899,0.0598706849373002,0.0476379368367204,0.864290162201761,0.00758882901975961,0.0566127429969278,0.0615095115227811,0.853250838562196
19127,IA,Marshall County,the years 2012-2014 and 2016,0.0894847563339028,0.0357719644629741,0.148814390365117,0.662949039232213,0.012391938983104,0.0950155829986497,0.247282509822526,0.616049993033968,0.0125456427399704,0.0956160513339742,0.245823037827192,0.615917591043608
19129,IA,Mills County,the years 2012-2015,0,0.00979794441779696,0,0.981662160893482,0.00242679254836149,0.0260475864197167,0.0596510981761255,0.890476855657835,0.00223622450095074,0.026431408644237,0.0576019346134869,0.892039644715803
19131,IA,Mitchell County,the years 2012-2016,0,0,0.010189263792613,0.95972644240846,0.00196691759088518,0.00648173554155435,0.00782257547857778,0.975979068694672,0.00215021342357267,0.00530275819207662,0.00787771364772076,0.977451690423334
19133,IA,Monona County,the years 2012-2016,0,0,0.024281217754221,0.945964976705715,0.00516025027484561,0.0385257092708567,0.0213280315151758,0.893653359372172,0.00595740948707822,0.022744740793878,0.00692418042305456,0.924994309091027
19135,IA,Monroe County,the years 2012-2016,0.00696236435705928,0,0.0919035718846793,0.879573411860125,0.00462937864871658,0.0227497275650811,0.0166996225630935,0.934198871649409,0.00606256462739861,0.0238178146100901,0.0159874988276492,0.932024422288426
19137,IA,Montgomery County,the years 2012 and 2014 and 2016,0,0,0.05330712139866,0.912127132274246,0.00137383708700023,0.0207101077989241,0.0886614490714249,0.863127896687516,0.00138969197292755,0.0229135200251248,0.08690631953256,0.860155180642645
19139,IA,Muscatine County,the years 2012-2014,0.00544125489510449,0.0517995523840477,0.173068891445394,0.756274107999412,0.00497462215281635,0.0985016785799421,0.26702820334173,0.609682457359945,0.00466102945037172,0.0969088422125624,0.261351848774226,0.617081424259918
19141,IA,O'Brien County,the years 2012-2013 and 2015-2016,0.0140604994446724,0.00980269679267957,0.0505176510907482,0.916580390180995,0.0108267844764085,0.0165795165370487,0.0791662986751142,0.881937569812174,0.0105205608645593,0.0178155907113743,0.0652922664503176,0.894815629927371
19143,IA,Osceola County,the year 2014,0.0431350700130758,0.00527252166199061,0.100746012633677,0.845401371665373,0.00268219762522938,9.90426625307274e-05,0.0401704112518048,0.948757719189523,0.00268219762522938,9.90426625307274e-05,0.0401704112518048,0.948757719189523
19145,IA,Page County,the years 2012-2016,0.00560903956934002,0.0206278385706424,0.0579756613266972,0.909794381388772,0.00509015270765992,0.0430768345506121,0.0266136348908692,0.881325978630733,0.00500414359249817,0.0408742152174504,0.0284193103574635,0.878845524767247
19147,IA,Palo Alto County,the years 2012 and 2014-2016,0.0102954947123387,0.0622931488073483,0.0684069976277294,0.854636190354283,0.00438928217812874,0.0120775943123855,0.0566152633271245,0.913743264054771,0.00163197989287442,0.00570553816193234,0.00720885486941994,0.974698829526182
19149,IA,Plymouth County,the years 2012-2016,0.00242878021593976,0.00846266253988554,0.0888294484398323,0.855102085191507,0.00465239547426829,0.0178368980482106,0.083055457374876,0.877274095681069,0.0042641304979138,0.0158991195633131,0.0757883162585547,0.887960569604838
19151,IA,Pocahontas County,the years 2012-2013 and 2015-2016,0,0.033076149116633,0.0777405241898184,0.869010205361023,0.00437652124543216,0.0212741783445673,0.0188008181410488,0.944068704601173,0.00398481156516708,0.0200907044950894,0.0208124290969932,0.944755846377882
19155,IA,Pottawattamie County,the years 2012-2014,0.00273192129082667,0.0213730605943241,0.0989954219570724,0.86503013154596,0.00674152895771082,0.090640800961194,0.130829110509898,0.735574575045649,0.00766141648131251,0.0939236599067445,0.126572769496128,0.735761635471053
19157,IA,Poweshiek County,the years 2013 and 2015-2016,0.0165220078988447,0.0267431701434947,0.0482692251994679,0.904041179003283,0.00912657875001999,0.0490349759092792,0.0563701808736219,0.8618124631151,0.00749584692587846,0.0568885378401698,0.0700754895146869,0.842891056887513
19159,IA,Ringgold County,the year 2014,0.00205239286971041,0,0.00473029555104822,0.986975073907328,0.00173348918181426,0.112957493935275,0.011933057704687,0.856896207345728,0.00173348918181426,0.112957493935275,0.011933057704687,0.856896207345728
19161,IA,Sac County,the years 2012-2013 and 2015-2016,0,0.0131028773964338,0.0432651115250453,0.931157574077915,0.0011548241250769,0.0144897256593671,0.0140818963894358,0.957266001754589,0.00122272860354263,0.0177135249829173,0.011332411478574,0.957596658775091
19163,IA,Scott County,the years 2014-2016,0.0295781428657399,0.152765240416441,0.0494975025576217,0.747337064452067,0.0145140115866203,0.390876093582894,0.0810140649153538,0.475130208567828,0.01425492546913,0.394106184062208,0.078581472252661,0.474263719295063
19165,IA,Shelby County,the years 2012 and 2014 and 2016,0,0.0116916527218212,0.0636419463490664,0.903611747890368,0.00908459563902434,0.0264042887327809,0.0489176758524796,0.893362520768329,0.00973511125262943,0.0247717174414447,0.053178590118425,0.889667790145125
19167,IA,Sioux County,the years 2012-2016,0.0133519902094924,0,0.26159687302669,0.703262762837493,0.00738934321036166,0.00858268319496431,0.17408508071841,0.800774341102659,0.00704152433575022,0.0106636770238876,0.214941824047376,0.757873042200268
19169,IA,Story County,the years 2012-2015,0.128413329686742,0.04207791045308,0.0361010443331272,0.755367322384302,0.117190753711109,0.140331675710091,0.0617341734062237,0.654195765540127,0.111592623120397,0.144622904680736,0.0610835743798193,0.65611026300235
19171,IA,Tama County,the years 2012-2013 and 2015-2016,0.027503340413661,0.00413702493835479,0.0589700761639057,0.746748809500866,0.00291599541261747,0.0131501483408303,0.145207637297626,0.683135561840617,0.00266620869705417,0.0138679975261111,0.136663364678308,0.685754956343778
19173,IA,Taylor County,the years 2012 and 2014-2016,0,0,0.19982796104549,0.772546442279866,0.000973638185475003,0.0244348078581764,0.033708329597105,0.923301885393072,0.00109392975014541,0.0310843843827586,0.0421889174285905,0.905539804213217
19175,IA,Union County,the years 2012-2013 and 2015-2016,0.00292702898394815,0.0464593749334765,0.0359793679787704,0.910677608413679,0.0039382749898985,0.0415099808143308,0.013870892818599,0.919869696004677,0.00432460391818749,0.0433720817873556,0.0139926796471264,0.917953817482997
19177,IA,Van Buren County,the years 2012-2016,0,0,0.0401719511500662,0.948167190577448,0.00402298746134992,0.0178989053984484,0.00860778140930708,0.952558111437304,0.00247040773787127,0.0136271384185708,0.0069950434585202,0.964555025231016
19179,IA,Wapello County,the years 2012-2013,0.000976926048455118,0.0606918643912776,0.0823766795996539,0.831740875490779,0.0100706491802041,0.10558528835296,0.131153695023903,0.725972977649012,0.0100966161597483,0.11325114243587,0.127284853523409,0.721774224605343
19181,IA,Warren County,the years 2012-2015,0.00801493034745665,0.00704530692537611,0.0243440687556261,0.939139830565517,0.00573211940737878,0.0282518187558871,0.0205545710746733,0.919678931314233,0.00549713596713877,0.026592462353123,0.025267140902804,0.917153766759412
19183,IA,Washington County,the years 2013 and 2015-2016,0.00038426630820293,0.0227205194686166,0.0890307785800802,0.855991932831062,0.00398212880862604,0.0477100583786548,0.0787667463669029,0.851419402180849,0.00401280700738121,0.0496985522387947,0.0796260501643106,0.848844530946971
19185,IA,Wayne County,the years 2012-2016,0,0,0,0.992695944999366,0.000894684654359907,0.0183102910061719,0.00599801500290449,0.958933119437089,0.000992304184852467,0.0136344693842831,0.006461985675294,0.963767133599285
19187,IA,Webster County,the years 2012-2013,0.0464008243573107,0.069656981106912,0.0359067043897566,0.842851237641559,0.00645851771286337,0.188490889662208,0.0592220475618606,0.715608159456944,0.00704915663338655,0.195634992430295,0.0567303277862706,0.709504554016078
19189,IA,Winnebago County,the years 2012-2014,0.00164065679550356,0.0155441674197505,0.0869683533191985,0.811680612926405,0.0050093369400938,0.0644838988771644,0.0428115521079351,0.870707421469697,0.00439518421368419,0.051792222042917,0.023233529459964,0.905267588314956
19191,IA,Winneshiek County,the years 2012-2016,0.0168753658006529,0.00654242632142583,0.0175659296235802,0.959016278254341,0.0202456606107421,0.0104855275063851,0.0256239422339376,0.936206694398327,0.00722564474335172,0.0120770657966706,0.0307630745944728,0.942442928235003
19193,IA,Woodbury County,the years 2012-2014,0.0221121176421701,0.0673451918070047,0.223459550433866,0.642246122971964,0.032472410584756,0.152929377634691,0.248384635168856,0.477474686690482,0.0297390456298731,0.153570855499203,0.246790657395792,0.478927838720128
19195,IA,Worth County,the years 2012-2015,0,0.0373119990436434,0.0419522488665583,0.879447071307245,0.00242477127955192,0.0164262360081866,0.0147354400009089,0.951058808346391,0.00193431503163644,0.0141737762752778,0.0139442598146619,0.956111874327899
19197,IA,Wright County,the years 2012-2015,0.0180353508213367,0.00526892548579397,0.178645557158495,0.784353492301907,0.00120438657238599,0.0209901814197889,0.155003084981654,0.802828147436494,0.00122648576623942,0.0206059272773233,0.184959143505622,0.773015570229286
20209,KS,Wyandotte County,the years 2014-2016,0.0579667863554758,0.313218132854578,0.257091561938959,0.341943447037702,0.0142601813644065,0.507764504721855,0.170668228646511,0.286911535044383,0.0149961996488316,0.49832838585086,0.181087854080998,0.285093190477716
21001,KY,Adair County,the years 2012 and 2016,0.0108297882363617,0.0663552111983572,0.037584115807161,0.882725073395923,0.00756479822910733,0.0868543156976398,0.0268548990184196,0.855561845450766,0.00228479408744702,0.0708131992124234,0.0144386771697698,0.890145990697481
21003,KY,Allen County,the years 2013 and 2016,0.00934581887097732,0.0113576712859492,0.0184800876506706,0.951858247631246,0.00169623155163996,0.0394464248354642,0.013725440150457,0.916526055465515,0.00143938290832698,0.0393608492779478,0.0140695397538677,0.916828432156768
21007,KY,Ballard County,the years 2012-2016,0.00417205358998397,0.0586975521105713,0.0269661379911445,0.89735669933417,0.00105205257957582,0.0795068446313972,0.0101839093367392,0.877501210386305,0.00105205257957582,0.0795068446313972,0.0101839093367392,0.877501210386305
21009,KY,Barren County,the years 2012-2013 and 2016,0.00446198556055839,0.0628696426933758,0.0494977307502055,0.870773794413816,0.00756861786416388,0.149390837777588,0.0507520807264079,0.755745653245278,0.00777353122944155,0.147634292152028,0.0510689500351827,0.757385167381094
